Date,Open,High,Low,Close,Adj Close,Volume
2015-08-28,160.238998,162.445999,158.716995,162.445999,146.353485,4640975
2015-08-31,161.912994,162.673996,159.783005,162.445999,146.353485,2319359
2015-09-01,160.391006,160.695999,157.880005,159.401993,143.611023,3742205
2015-09-02,160.466995,161.380005,158.184998,159.705994,143.884918,2599447
2015-09-03,162.445999,162.445999,158.033005,160.162994,144.29663100000002,5348555
2015-09-04,157.955994,158.565002,155.522003,155.901993,140.45773300000002,3088437
2015-09-07,157.348007,158.108994,156.662994,157.576004,141.965912,1631694
2015-09-08,158.869995,160.011002,158.184998,158.565002,142.856949,2935792
2015-09-09,162.826004,166.022003,162.369995,164.5,148.203995,5305292
2015-09-10,163.130005,163.511002,160.772003,161.912994,145.873276,3514000
2015-09-11,162.369995,164.272003,161.988998,162.216995,146.147156,3287152
2015-09-14,161.988998,162.216995,159.022003,159.630005,143.816452,2954502
2015-09-15,159.630005,162.141006,157.576004,161.608994,145.59938,2361764
2015-09-16,162.445999,167.923996,162.216995,165.565002,149.163498,4123026
2015-09-17,165.108994,165.184998,160.087006,161.837006,145.804794,2794482
2015-09-18,160.466995,160.619995,154.684998,155.977997,140.52621499999998,6071210
2015-09-21,155.522003,157.272003,154.684998,156.891006,141.34878500000002,3052863
2015-09-22,158.184998,158.869995,151.945999,153.466995,138.263977,5566991
2015-09-23,153.162994,156.054001,152.630005,152.630005,137.509888,3227052
2015-09-24,152.630005,152.630005,145.098007,145.934998,131.478104,7501956
2015-09-25,147.837006,150.5,147.304001,147.912994,133.260178,4402754
2015-09-28,147.837006,148.141006,143.727997,144.184998,129.901474,4060685
2015-09-29,142.205994,150.195999,142.205994,148.826004,134.082718,5442532
2015-09-30,151.488998,153.162994,150.272003,153.011002,137.853134,4124797
2015-10-01,155.065002,156.130005,150.119995,150.880005,135.933228,2844571
2015-10-02,152.173996,155.445999,150.880005,153.391006,138.195496,3169319
2015-10-05,156.205994,160.391006,155.673996,160.315002,144.433594,3331658
2015-10-06,160.391006,160.923996,157.576004,159.858994,144.022751,3521412
2015-10-07,160.162994,164.423996,158.792999,161.684998,145.667862,3987400
2015-10-08,160.238998,162.292999,158.108994,161.912994,145.873276,3336477
2015-10-09,163.966995,167.162994,163.511002,166.630005,150.123001,3869512
2015-10-12,167.238998,169.522003,163.587006,164.880005,148.546371,3356363
2015-10-13,164.119995,164.804001,159.477997,160.391006,144.50206,4415565
2015-10-14,159.326004,160.011002,157.651993,158.792999,143.062347,4255495
2015-10-15,159.705994,159.783005,156.815002,159.25,143.474075,2575361
2015-10-16,160.087006,160.315002,152.554001,154.0,138.744171,6128764
2015-10-19,153.848007,156.434998,152.25,155.522003,140.11541699999998,3337272
2015-10-20,157.272003,163.587006,153.695999,160.162994,144.29663100000002,9444857
2015-10-21,159.705994,163.205994,159.25,161.455994,145.461548,3717672
2015-10-22,161.380005,166.783005,158.792999,166.022003,149.57522600000001,3169436
2015-10-23,167.315002,174.087006,166.705994,170.815002,153.893402,4949714
2015-10-26,170.891006,175.151993,170.283005,172.033005,154.990753,2979944
2015-10-27,171.423996,172.412994,168.304001,169.75,152.933914,3576266
2015-10-28,170.205994,174.238998,168.227997,173.173996,156.018707,3686529
2015-10-29,171.423996,171.423996,166.022003,168.380005,154.373947,3065856
2015-10-30,168.380005,170.283005,168.151993,169.673996,155.56028700000002,983559
2015-11-02,168.684998,170.130005,166.630005,169.445999,155.351257,2783892
2015-11-03,170.662994,173.630005,168.837006,170.205994,156.04805,2343492
2015-11-04,171.195999,178.5,171.119995,176.598007,161.908371,5149061
2015-11-05,176.977997,177.511002,175.0,176.673996,161.97804299999999,3664333
2015-11-06,176.977997,178.576004,175.304001,176.445999,161.769012,2772634
2015-11-09,176.216995,177.662994,173.25,173.25,158.838867,3190780
2015-11-10,173.630005,174.087006,170.054001,171.423996,157.164719,3175637
2015-11-11,171.348007,175.684998,171.348007,173.858994,159.397171,2433591
2015-11-12,173.858994,174.087006,168.076004,168.912994,154.862595,3759304
2015-11-13,167.619995,169.826004,165.945999,169.065002,155.001968,3137742
2015-11-16,167.619995,169.826004,165.945999,169.065002,155.001968,3137742
2015-11-17,171.423996,174.162994,171.423996,173.401993,158.978195,2246969
2015-11-18,172.337006,175.227997,171.576004,173.934998,159.466858,2166807
2015-11-19,175.151993,176.522003,172.184998,172.945999,158.56015,2618888
2015-11-20,174.238998,177.815002,172.565002,177.130005,162.396118,4104118
2015-11-23,174.238998,177.815002,172.565002,177.130005,162.396118,364846
2015-11-24,176.141006,176.216995,171.804001,172.641006,158.280502,2972136
2015-11-25,173.098007,174.466995,172.184998,174.315002,159.815277,2476367
2015-11-26,174.315002,177.966995,174.011002,177.283005,162.53637700000002,1945581
2015-11-27,175.988998,177.815002,174.695999,176.75,162.04771399999998,1439670
2015-11-30,175.988998,177.815002,174.695999,176.75,162.04771399999998,1439670
2015-12-01,179.565002,181.087006,174.923996,175.608994,161.00161699999998,3516572
2015-12-02,176.216995,177.891006,174.238998,176.826004,162.117386,3414646
2015-12-03,176.065002,179.184998,172.565002,172.869995,158.490448,3208286
2015-12-04,173.554001,174.238998,170.205994,172.869995,158.490448,3368578
2015-12-07,173.554001,174.238998,170.205994,172.869995,158.490448,3368578
2015-12-08,173.173996,173.858994,164.651993,166.858994,152.979446,4292883
2015-12-09,173.173996,173.858994,164.651993,166.858994,152.979446,610843
2015-12-10,163.966995,165.945999,163.587006,164.195999,150.537994,2126548
2015-12-11,163.434998,163.434998,158.261002,158.641006,145.445053,3068331
2015-12-14,163.434998,163.434998,158.261002,158.641006,145.445053,3068331
2015-12-15,156.054001,157.727997,154.837006,157.195999,144.120239,3995238
2015-12-16,157.042999,160.772003,156.662994,159.022003,145.79435700000002,3714472
2015-12-17,162.141006,163.511002,158.108994,158.488998,145.305679,4051419
2015-12-18,157.119995,157.727997,154.837006,157.272003,144.18991100000002,4657640
2015-12-21,157.119995,157.727997,154.837006,157.272003,144.18991100000002,182107
2015-12-22,157.272003,157.727997,154.837006,156.054001,143.073257,2224408
2015-12-23,157.955994,160.619995,157.727997,160.238998,146.910126,2389568
2015-12-28,157.955994,160.619995,157.727997,160.238998,146.910126,2389568
2015-12-29,158.716995,159.934998,158.412994,159.858994,146.561722,1634340
2015-12-30,159.477997,159.934998,158.108994,158.565002,145.375381,1552348
2016-01-04,156.662994,156.662994,151.869995,152.022003,139.37661699999998,2979310
2016-01-05,152.173996,152.173996,147.837006,148.065002,135.748779,2815498
2016-01-07,144.869995,147.684998,139.087006,146.466995,134.283691,6146527
2016-01-08,147.227997,149.283005,143.804001,144.565002,132.539902,3185716
2016-01-11,143.804001,147.533005,143.272003,146.315002,134.144348,3144801
2016-01-12,145.934998,149.130005,144.716995,145.326004,133.23761000000002,3449486
2016-01-13,146.848007,149.815002,146.695999,147.533005,135.261032,3503031
2016-01-14,146.162994,146.695999,143.5,145.326004,133.23761000000002,4272254
2016-01-15,145.326004,146.542999,137.488998,138.858994,127.308548,6135148
2016-01-18,138.477997,141.065002,138.173996,139.391006,127.796295,3034470
2016-01-19,141.598007,142.587006,139.619995,140.533005,128.843292,2270321
2016-01-20,137.716995,137.792999,135.283005,136.348007,125.006401,3309249
2016-01-21,136.651993,141.065002,135.205994,140.533005,128.843292,4876870
2016-01-22,143.880005,147.151993,142.966995,145.326004,133.23761000000002,4281334
2016-01-25,145.705994,146.542999,142.511002,143.042999,131.14451599999998,3607999
2016-01-26,141.141006,148.216995,140.151993,148.216995,135.88810700000002,3586760
2016-01-27,148.369995,150.955994,147.227997,150.423996,137.911545,4050096
2016-01-28,149.434998,154.0,139.238998,139.542999,127.93562299999999,9057020
2016-01-29,143.042999,143.651993,137.261002,139.087006,127.517578,5867919
2016-02-01,138.858994,139.315002,134.522003,135.511002,124.239029,5647399
2016-02-02,135.434998,136.727997,130.108994,131.477997,120.541496,7470152
2016-02-03,131.858994,136.042999,130.869995,133.0,121.93688999999999,6788908
2016-02-04,135.205994,141.065002,133.380005,139.542999,127.93562299999999,7098272
2016-02-05,140.0,144.337006,137.337006,141.522003,129.750031,6967911
2016-02-08,142.205994,142.205994,133.455994,133.533005,122.42556,4245269
2016-02-09,133.912994,137.337006,132.162994,135.738998,124.448067,5108092
2016-02-10,136.576004,138.554001,134.598007,136.804001,125.424484,3872258
2016-02-11,134.901993,135.054001,130.716995,130.716995,119.843796,5102970
2016-02-12,132.695999,137.716995,131.705994,137.716995,126.26151999999999,5267098
2016-02-15,140.533005,141.901993,139.695999,141.901993,130.098419,3742400
2016-02-16,143.042999,144.108994,139.848007,140.761002,129.052338,3543782
2016-02-17,141.901993,147.380005,141.75,147.227997,134.9814,3047196
2016-02-18,148.369995,148.673996,145.022003,145.630005,133.516327,2865376
2016-02-19,147.151993,149.434998,146.162994,147.076004,134.842041,4979258
2016-02-22,147.988998,152.173996,147.227997,152.173996,139.515976,4082808
2016-02-23,151.488998,151.945999,148.75,150.119995,137.632828,3972783
2016-02-24,150.423996,150.576004,142.815002,143.5,131.563492,6897907
2016-02-25,145.326004,146.542999,143.651993,146.087006,133.935303,2158536
2016-02-26,148.141006,148.445999,145.934998,147.227997,134.9814,2308073
2016-02-29,146.162994,147.912994,144.184998,147.455994,135.19041399999998,2864698
2016-03-01,146.923996,148.598007,141.522003,148.598007,136.237457,2612950
2016-03-02,149.130005,150.119995,145.554001,147.0,134.772369,2595582
2016-03-03,147.608994,156.283005,146.695999,155.216995,142.30586200000002,4571728
2016-03-04,156.130005,160.087006,154.608994,159.401993,146.142731,4068385
2016-03-07,158.488998,160.162994,157.423996,159.098007,145.864044,2433528
2016-03-08,158.337006,158.869995,154.304001,155.673996,142.72483799999998,3380183
2016-03-09,155.065002,156.662994,152.705994,156.587006,143.56192,2371118
2016-03-10,156.434998,158.945999,152.630005,152.630005,139.934052,3717808
2016-03-11,155.216995,156.054001,154.380005,154.988998,142.096832,2725297
2016-03-14,156.130005,157.5,154.837006,156.511002,143.49221799999998,1779938
2016-03-15,155.673996,156.205994,152.934998,153.162994,140.422699,2254065
2016-03-16,153.923996,155.598007,150.042999,150.804001,138.259918,2893816
2016-03-17,153.087006,154.380005,147.608994,152.477997,139.794693,4944213
2016-03-18,152.934998,153.695999,151.641006,153.542999,140.771088,2921285
2016-03-21,152.401993,153.848007,151.033005,152.401993,139.725006,2011990
2016-03-22,151.565002,153.542999,150.119995,153.542999,140.771088,2896032
2016-03-23,154.151993,155.75,151.716995,152.630005,139.934052,4066590
2016-03-24,151.108994,151.869995,149.054001,149.205994,136.794846,1149685
2016-03-29,150.042999,151.792999,147.0,148.598007,136.237457,2608607
2016-03-30,149.891006,156.511002,149.891006,155.445999,142.51580800000002,2648533
2016-03-31,154.227997,155.75,152.934998,155.445999,142.51580800000002,3107147
2016-04-01,152.554001,155.901993,152.477997,154.533005,141.67875700000002,2616512
2016-04-04,153.466995,157.348007,153.466995,155.292999,142.37553400000002,2717009
2016-04-05,153.695999,154.455994,150.042999,151.412994,138.818268,2458747
2016-04-06,151.337006,151.488998,148.216995,151.488998,138.887955,3460529
2016-04-07,151.261002,153.238998,149.891006,150.042999,137.562241,2303339
2016-04-08,150.651993,155.065002,150.651993,154.608994,141.748428,2735948
2016-04-11,154.0,156.130005,153.011002,155.065002,142.166504,1447917
2016-04-12,155.065002,156.434998,153.542999,155.901993,142.933868,2602748
2016-04-13,157.348007,158.184998,156.511002,158.184998,145.026978,2772748
2016-04-14,158.869995,159.326004,157.119995,157.423996,144.329285,2832251
2016-04-15,157.119995,158.869995,155.292999,157.880005,144.747345,3238495
2016-04-18,155.901993,159.022003,155.369995,158.412994,145.23599199999998,3141310
2016-04-19,159.477997,166.326004,159.173996,166.022003,152.212082,6175667
2016-04-20,165.033005,167.923996,164.348007,167.695999,153.746841,2914227
2016-04-21,167.391006,171.119995,167.391006,170.738998,156.536713,4362881
2016-04-22,168.227997,170.587006,167.772003,169.216995,155.141327,5868588
2016-04-25,169.292999,170.283005,165.792999,167.772003,153.816513,4621286
2016-04-26,165.945999,169.141006,160.923996,163.587006,149.97963000000001,7698308
2016-04-27,160.542999,161.227997,158.412994,159.477997,149.08313,3867544
2016-04-28,157.955994,161.227997,157.5,160.772003,150.292801,2474622
2016-04-29,159.630005,159.705994,157.651993,158.108994,147.80336,2730040
2016-05-02,159.401993,160.619995,156.891006,157.195999,146.949875,2804635
2016-05-03,156.891006,157.042999,152.934998,154.533005,144.460464,3109092
2016-05-04,153.848007,154.988998,151.792999,151.945999,142.042068,1435737
2016-05-06,149.891006,152.934998,149.662994,152.477997,142.539398,4491887
2016-05-09,153.542999,154.761002,151.869995,153.087006,143.108719,3205102
2016-05-10,154.227997,155.216995,152.022003,153.315002,143.321854,3135826
2016-05-11,154.380005,155.445999,152.705994,154.912994,144.815689,3806246
2016-05-12,154.608994,158.716995,154.380005,154.533005,144.460464,3977878
2016-05-13,154.076004,156.205994,153.542999,156.130005,145.95336899999998,2823828
2016-05-16,156.205994,160.238998,156.130005,160.087006,149.652451,2876136
2016-05-17,160.466995,162.065002,159.705994,160.772003,150.292801,2778067
2016-05-18,160.087006,161.304001,159.326004,161.076004,150.576996,3140749
